submitted_at	order_id	customer_id	sales_rep_id	sales_rep_ssn	sales_rep_first_name	sales_rep_last_name	sales_rep_address	sales_rep_city	sales_rep_state	sales_rep_zip	shipping_address_attention	shipping_address_address	shipping_address_city	shipping_address_state	shipping_address_zip	product_id	product_quantity	product_sold_price
1519434000	0007da1f-00b4-4269-a953-d446b6c61cf9	241178ad-a577-4c92-9966-5968b87eb367	b1a7b59a-ee19-4933-9f01-197318973468	null	Makenzie	Foley	833 W Buffalo Trail	Beaumont	TX	76951	Yehuda Schultz	334 S Privett Drive	Lansing	MI	48882	7b547a10-e804-48e1-ad90-1f946cee659c	400	104.85
1519434000	0007da1f-00b4-4269-a953-d446b6c61cf9	241178ad-a577-4c92-9966-5968b87eb367	b1a7b59a-ee19-4933-9f01-197318973468	null	Makenzie	Foley	833 W Buffalo Trail	Beaumont	TX	76951	Yehuda Schultz	334 S Privett Drive	Lansing	MI	48882	8d809e13-fdc5-4d15-9271-953750f6d592	700	104.85
1519434000	0007da1f-00b4-4269-a953-d446b6c61cf9	241178ad-a577-4c92-9966-5968b87eb367	b1a7b59a-ee19-4933-9f01-197318973468	null	Makenzie	Foley	833 W Buffalo Trail	Beaumont	TX	76951	Yehuda Schultz	334 S Privett Drive	Lansing	MI	48882	a990d79b-4957-42fc-8e42-20ceb1fd1259	300	115.34
1519434000	0007da1f-00b4-4269-a953-d446b6c61cf9	241178ad-a577-4c92-9966-5968b87eb367	b1a7b59a-ee19-4933-9f01-197318973468	null	Makenzie	Foley	833 W Buffalo Trail	Beaumont	TX	76951	Yehuda Schultz	334 S Privett Drive	Lansing	MI	48882	e26839a2-44fd-4003-a06b-faf6a2dff077	900	99.61
1519434000	0007da1f-00b4-4269-a953-d446b6c61cf9	241178ad-a577-4c92-9966-5968b87eb367	b1a7b59a-ee19-4933-9f01-197318973468	null	Makenzie	Foley	833 W Buffalo Trail	Beaumont	TX	76951	Yehuda Schultz	334 S Privett Drive	Lansing	MI	48882	e672483e-57a8-434a-bc42-ecf827c8a8d4	400	109.57
1532602800	0007e063-389b-47d5-bb99-d5551ec0f0e1	580fed96-e829-4623-91b8-2d667ce89012	e8cbe4a7-ab56-48f9-b990-8ee1621a3535	600299522	Ellis	Delacruz	34 Osada Avenue	Miami Gardens	FL	32122	Wallace Ramirez	733 Trenton Lane S	Everett	WA	98323	a8fbcfea-4352-4c5a-af8b-c8623258b4f8	600	103.80
1532602800	0007e063-389b-47d5-bb99-d5551ec0f0e1	580fed96-e829-4623-91b8-2d667ce89012	e8cbe4a7-ab56-48f9-b990-8ee1621a3535	600299522	Ellis	Delacruz	34 Osada Avenue	Miami Gardens	FL	32122	Wallace Ramirez	733 Trenton Lane S	Everett	WA	98323	e672483e-57a8-434a-bc42-ecf827c8a8d4	700	109.57
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	668b2c1f-d76e-4bf0-82bb-c7d5776524a4	700	100.09
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	699fcfe8-ce60-42c9-9d0f-728df3e48d70	900	95.08
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	7a41323a-560f-4e34-aba6-995e2325f95e	400	90.08
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	7b547a10-e804-48e1-ad90-1f946cee659c	300	100.09
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	8d809e13-fdc5-4d15-9271-953750f6d592	500	100.09
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	95cbadca-cf90-4b8a-a134-2976f6ba6df8	1000	95.08
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	a8fbcfea-4352-4c5a-af8b-c8623258b4f8	600	99.09
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	a990d79b-4957-42fc-8e42-20ceb1fd1259	900	110.09
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	e26839a2-44fd-4003-a06b-faf6a2dff077	500	95.08
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	e672483e-57a8-434a-bc42-ecf827c8a8d4	1000	104.59
1531789200	000873fd-ff3f-4117-a77e-16cc22d68f8d	297e4a5e-6e5d-4209-97ec-9ce21ed980a7	2d409182-cecd-4b89-929f-64fdb902bd0c	null	Warren	Acosta	121 Neighborly Way	Jurupa Valley	CA	94580	Karla Buckner	105 Baldeschwieler Way E	Pittsburgh	PA	15329	ec15ba1d-53b6-44b0-8a22-1e498485f1b8	100	90.08
1527163200	00090f8b-4a8e-4519-ae26-3d3d76985279	dbf63dd7-0241-41e7-8d18-2e7a7517f51a	2f3b2018-42bc-4219-b805-5d1adaa7b5f5	968574112	Kolton	Gilliam	593 Anchorage Road	College Station	TX	78270	Bronson Montoya	950 Renwick Way	Newark	NJ	07950	668b2c1f-d76e-4bf0-82bb-c7d5776524a4	1000	106.76
1527163200	00090f8b-4a8e-4519-ae26-3d3d76985279	dbf63dd7-0241-41e7-8d18-2e7a7517f51a	2f3b2018-42bc-4219-b805-5d1adaa7b5f5	968574112	Kolton	Gilliam	593 Anchorage Road	College Station	TX	78270	Bronson Montoya	950 Renwick Way	Newark	NJ	07950	7a41323a-560f-4e34-aba6-995e2325f95e	300	96.08
1527163200	00090f8b-4a8e-4519-ae26-3d3d76985279	dbf63dd7-0241-41e7-8d18-2e7a7517f51a	2f3b2018-42bc-4219-b805-5d1adaa7b5f5	968574112	Kolton	Gilliam	593 Anchorage Road	College Station	TX	78270	Bronson Montoya	950 Renwick Way	Newark	NJ	07950	7b547a10-e804-48e1-ad90-1f946cee659c	1000	106.76
1527163200	00090f8b-4a8e-4519-ae26-3d3d76985279	dbf63dd7-0241-41e7-8d18-2e7a7517f51a	2f3b2018-42bc-4219-b805-5d1adaa7b5f5	968574112	Kolton	Gilliam	593 Anchorage Road	College Station	TX	78270	Bronson Montoya	950 Renwick Way	Newark	NJ	07950	8d809e13-fdc5-4d15-9271-953750f6d592	700	106.76
1527163200	00090f8b-4a8e-4519-ae26-3d3d76985279	dbf63dd7-0241-41e7-8d18-2e7a7517f51a	2f3b2018-42bc-4219-b805-5d1adaa7b5f5	968574112	Kolton	Gilliam	593 Anchorage Road	College Station	TX	78270	Bronson Montoya	950 Renwick Way	Newark	NJ	07950	e26839a2-44fd-4003-a06b-faf6a2dff077	100	101.42
1527163200	00090f8b-4a8e-4519-ae26-3d3d76985279	dbf63dd7-0241-41e7-8d18-2e7a7517f51a	2f3b2018-42bc-4219-b805-5d1adaa7b5f5	968574112	Kolton	Gilliam	593 Anchorage Road	College Station	TX	78270	Bronson Montoya	950 Renwick Way	Newark	NJ	07950	e672483e-57a8-434a-bc42-ecf827c8a8d4	900	111.56
1525525200	000a2d65-9619-4cb1-8d6b-eadca7f50898	d8c566af-5998-4178-9c32-b9ad88a95428	4b2197cf-2d8a-453c-9ca9-0199c90903d7	558464740	Zendaya	Patrick	PO Box 417	Hartford	CT	06355	Fernando Jordan	42 E Sierra Blanca Court	Torrance	CA	96049	7a41323a-560f-4e34-aba6-995e2325f95e	400	88.36
